Car ID,Car Name,Year,Age of Car,Distance,Owner,Fuel,Location,Drive,Type,Price,Ratings,Safety Rating,Color
3361,Hyundai Elite i20,2016,8,65469,2,DIESEL,TN-07,Manual,HatchBack,628000,3,2,White
3362,Hyundai i20 Active,2016,8,17967,1,PETROL,TN-59,Manual,HatchBack,683000,2,1,Black
3363,Honda Brio,2016,8,30752,1,PETROL,HR-51,Automatic,HatchBack,502000,4,5,Red
3364,Hyundai NEW SANTRO,2019,5,90122,1,PETROL,TS-16,Automatic,HatchBack,469000,2,3,Red
3365,Maruti Alto K10,2016,8,90397,1,PETROL,UP-16,Manual,HatchBack,293000,1,5,Black
3366,Hyundai VENUE,2020,4,18194,1,PETROL,DL-5C,Automatic,SUV,1015000,4,5,Black
3367,Maruti Wagon R 1.0,2010,14,66303,2,PETROL,DL-8C,Manual,HatchBack,156000,2,5,Blue
3368,Maruti Vitara Brezza,2018,6,45655,1,DIESEL,DL-8C,Manual,SUV,734000,1,5,Black
3369,Hyundai Verna,2017,7,44199,1,PETROL,WB-02,Manual,Sedan,717000,5,5,Black
3370,Maruti Alto,2019,5,17941,2,PETROL,BR-06,Manual,HatchBack,334000,5,5,Blue
3371,Maruti S PRESSO,2020,4,59204,1,PETROL,MH-14,Manual,HatchBack,415000,4,1,Red
3372,Hyundai Creta,2019,5,48657,1,PETROL,HR-26,Manual,SUV,1007000,4,1,White
3373,Honda WR-V,2018,6,13826,2,PETROL,MH-01,Manual,SUV,711000,4,2,Black
3374,Renault Kwid,2018,6,49245,2,PETROL,KA-05,Automatic,HatchBack,420000,1,5,Black
3375,Toyota Corolla Altis,2017,7,75836,1,PETROL,DL-10,Automatic,Lux_sedan,1089000,5,2,Black
3376,Maruti S PRESSO,2020,4,47417,1,CNG,MH-14,Manual,HatchBack,440000,2,5,Black
3377,Maruti Dzire,2019,5,90330,2,DIESEL,TS-09,Manual,Sedan,483000,3,2,Blue
3378,Maruti Swift,2014,10,66639,1,PETROL,UP-70,Manual,HatchBack,359000,5,4,Red
3379,Mahindra BOLERO NEO,2021,3,43902,1,DIESEL,RJ-14,Manual,SUV,905000,2,2,Black
3380,Mahindra XUV500,2017,7,111649,1,DIESEL,GJ-18,Automatic,Lux_SUV,1066000,3,2,Orange
3381,Hyundai Verna,2018,6,47897,1,DIESEL,GJ-18,Manual,Sedan,1179000,4,3,Blue
3382,Tata ALTROZ,2020,4,41382,2,PETROL,TS-08,Manual,HatchBack,781000,3,2,White
3383,Hyundai Eon,2013,11,101579,2,CNG,MH-14,Manual,HatchBack,229000,4,5,Black
3384,Maruti Baleno,2019,5,16856,1,PETROL,MP-09,Manual,HatchBack,673000,2,4,Black
3385,Hyundai Elite i20,2018,6,22249,1,PETROL,KA-02,Manual,HatchBack,752000,1,5,White
3386,MG HECTOR,2019,5,56561,1,DIESEL,TS-07,Manual,SUV,1615000,2,3,Black
3387,Maruti New Wagon-R,2020,4,65225,1,PETROL,MP-09,Manual,HatchBack,545000,1,4,Red
3388,Maruti Celerio,2022,2,3742,1,PETROL,UP-78,Manual,HatchBack,605000,2,1,Black
3389,Hyundai Eon,2017,7,48993,1,PETROL,PB-08,Manual,HatchBack,311000,1,4,Black
3390,Hyundai Elite i20,2018,6,65118,2,PETROL,UP-16,Automatic,HatchBack,570000,4,5,Blue
3391,Honda City,2018,6,16281,1,PETROL,KA-03,Manual,Sedan,979000,4,1,Orange
3392,Renault TRIBER,2019,5,33853,1,PETROL,GJ-27,Manual,SUV,612000,3,1,Red
3393,Hyundai Elite i20,2016,8,52276,1,PETROL,TN-01,Manual,HatchBack,578000,3,2,Red
3394,Honda Amaze,2022,2,14234,1,PETROL,TN-81,Manual,Sedan,766000,1,4,Orange
3395,Volkswagen Polo,2016,8,66057,2,PETROL,MH-03,Automatic,HatchBack,569000,5,5,Black
3396,Maruti Wagon R 1.0,2015,9,84897,1,PETROL,RJ-14,Manual,HatchBack,374000,3,5,Black
3397,Hyundai VENUE,2019,5,88515,1,DIESEL,HR-29,Manual,SUV,809000,3,3,Orange
3398,Maruti Swift,2016,8,92733,2,DIESEL,UP-15,Manual,HatchBack,391000,1,4,Red
3399,Hyundai Santro Xing,2014,10,10861,1,PETROL,DL-9C,Manual,HatchBack,264000,1,1,Black
3400,Maruti Vitara Brezza,2018,6,22248,1,DIESEL,HR-51,Manual,SUV,596000,4,3,Black
3401,Mahindra XUV 3OO,2019,5,85836,1,DIESEL,DL-12,Manual,SUV,837000,1,4,Black
3402,Tata Tiago,2017,7,64226,2,PETROL,TS-10,Automatic,HatchBack,522000,4,2,Black
3403,Honda City,2017,7,61074,1,PETROL,GJ-06,Manual,Sedan,441000,2,3,Black
3404,Hyundai Grand i10,2016,8,21674,2,PETROL,TN-14,Manual,HatchBack,446000,2,5,Orange
3405,Honda City,2018,6,52810,1,PETROL,MH-47,Manual,Sedan,861000,3,4,Black
3406,Maruti Alto 800,2017,7,52052,2,PETROL,TS-15,Manual,HatchBack,296000,4,4,Black
3407,Maruti IGNIS,2018,6,52777,1,PETROL,UP-16,Automatic,HatchBack,549000,5,1,Red
3408,Renault TRIBER,2021,3,30809,2,PETROL,KA-03,Manual,SUV,744000,2,1,Orange
3409,Maruti Wagon R 1.0,2014,10,44140,1,CNG,MH-04,Manual,HatchBack,328000,4,5,White
3410,Hyundai Elite i20,2018,6,48250,1,PETROL,HR-30,Manual,HatchBack,587000,5,1,Blue
3411,Tata NEXON,2019,5,27425,2,PETROL,TN-75,Manual,SUV,789000,4,5,Black
3412,Hyundai Grand i10,2015,9,96455,1,PETROL,KA-02,Manual,HatchBack,483000,1,5,Black
3413,Volkswagen Polo,2019,5,47613,1,PETROL,KA-03,Manual,HatchBack,767000,1,3,White
3414,Maruti Ciaz,2017,7,74557,1,PETROL,RJ-07,Manual,Sedan,674000,2,4,Red
3415,Hyundai Grand i10,2017,7,21520,1,PETROL,MH-12,Manual,HatchBack,507000,3,5,Red
3416,KIA SONET,2020,4,49053,1,PETROL,KA-19,Manual,SUV,1189000,2,1,White
3417,Honda City,2021,3,80672,2,DIESEL,TS-08,Manual,Sedan,854000,4,5,Black
3418,Hyundai Grand i10,2014,10,47903,2,PETROL,GJ-06,Manual,HatchBack,376000,1,4,Black
3419,Nissan Terrano,2013,11,100913,1,DIESEL,MP-09,Manual,SUV,385000,1,4,Blue
3420,Maruti Swift Dzire,2013,11,29811,1,PETROL,MH-02,Manual,Sedan,434000,2,2,Blue
3421,Hyundai Grand i10,2017,7,35740,1,PETROL,MH-12,Manual,HatchBack,526000,5,1,Black
3422,Maruti Alto,2020,4,71071,1,PETROL,TS-15,Manual,HatchBack,364000,4,5,Blue
3423,Maruti S Cross,2020,4,26852,1,PETROL,TS-07,Manual,SUV,1019000,1,4,Blue
3424,Maruti Celerio,2016,8,87612,1,CNG,MH-12,Manual,HatchBack,440000,3,2,Orange
3425,Volkswagen Polo,2013,11,96533,3,PETROL,TN-18,Manual,HatchBack,396000,5,1,Red
3426,Nissan MAGNITE,2021,3,33495,1,PETROL,TN-23,Manual,SUV,813000,1,3,Black
3427,Tata Tiago,2020,4,45364,1,PETROL,MH-47,Manual,HatchBack,546000,4,1,Black
3428,Volkswagen Polo,2013,11,61360,1,PETROL,MH-01,Automatic,HatchBack,467000,1,1,Black
3429,Maruti Baleno,2019,5,29679,1,PETROL,UP-14,Manual,HatchBack,639000,3,2,Black
3430,Hyundai Grand i10,2017,7,75370,1,PETROL,TN-22,Manual,HatchBack,468000,3,3,Black
3431,Toyota YARIS,2018,6,24612,1,PETROL,KA-04,Manual,Sedan,733000,1,3,Red
3432,Hyundai Elite i20,2019,5,42787,1,PETROL,GJ-27,Manual,HatchBack,613000,1,4,Black
3433,Hyundai i20,2013,11,62091,3,PETROL,DL-3C,Manual,HatchBack,290000,5,3,Black
3434,Maruti Alto 800,2017,7,20815,1,PETROL,TN-05,Manual,HatchBack,306000,3,1,White
3435,Maruti Baleno,2017,7,21270,1,PETROL,TN-07,Automatic,HatchBack,703000,3,2,Black
3436,Maruti Alto 800,2014,10,35591,2,PETROL,RJ-14,Manual,HatchBack,242000,4,4,Blue
3437,Hyundai Verna,2018,6,87113,1,PETROL,TS-08,Manual,Sedan,529000,1,3,Black
3438,Hyundai Eon,2017,7,14654,1,PETROL,MH-15,Manual,HatchBack,350000,4,1,Blue
3439,Ford FREESTYLE,2018,6,59405,1,DIESEL,DL-10,Manual,SUV,502000,1,2,Black
3440,Tata NEXON,2019,5,28723,1,DIESEL,MH-01,Automatic,SUV,992000,1,1,White
3441,Ford Ecosport,2019,5,13204,1,PETROL,MH-14,Automatic,SUV,1028000,3,1,Blue
3442,Tata NEXON,2019,5,33978,1,PETROL,HR-26,Automatic,SUV,853000,4,2,White
3443,Maruti Celerio,2018,6,57524,1,CNG,MH-14,Manual,HatchBack,509000,5,1,Black
3444,Honda City,2017,7,73697,1,PETROL,DL-9C,Manual,Sedan,599000,3,4,Orange
3445,Renault Kwid,2020,4,14156,1,PETROL,GJ-06,Manual,HatchBack,393000,2,2,Red
3446,Maruti Celerio,2014,10,45462,1,CNG,MH-12,Manual,HatchBack,373000,3,5,Black
3447,Maruti Swift,2019,5,34785,1,PETROL,TN-40,Manual,HatchBack,559000,5,4,Black
3448,Hyundai AURA,2020,4,98983,1,PETROL,TS-11,Automatic,Sedan,825000,1,5,Black
3449,Hyundai GRAND I10 NIOS,2020,4,12963,1,PETROL,DL-5C,Automatic,HatchBack,715000,3,5,White
3450,Renault Kiger,2021,3,41984,1,PETROL,HR-19,Automatic,HatchBack,632000,3,2,White
3451,Hyundai i10,2011,13,74895,2,PETROL,MH-12,Manual,HatchBack,244000,2,2,Black
3452,Volkswagen TAIGUN,2022,2,5356,1,PETROL,KA-03,Manual,SUV,1525000,3,5,White
3453,Honda Amaze,2015,9,55580,2,PETROL,KL-07,Manual,Sedan,507000,4,4,Blue
3454,Honda City,2014,10,102566,2,PETROL,TN-40,Automatic,Sedan,356000,4,2,Black
3455,Maruti Dzire,2017,7,71321,2,PETROL,HR-26,Manual,Sedan,701000,3,5,Red
3456,Maruti Eeco,2019,5,86434,1,PETROL,GJ-01,Manual,SUV,449000,5,2,White
3457,Renault Captur,2017,7,86533,1,DIESEL,UP-14,Manual,SUV,542000,2,1,Black
3458,Tata Tiago,2019,5,53799,1,PETROL,HR-26,Automatic,HatchBack,505650,3,3,White
3459,Hyundai NEW I20,2020,4,12122,1,PETROL,TN-07,Manual,HatchBack,808000,3,3,Blue
3460,Hyundai NEW I20,2022,2,19944,1,PETROL,GJ-01,Manual,HatchBack,930000,1,2,Blue
3461,Maruti Baleno,2019,5,74739,1,PETROL,TN-10,Manual,HatchBack,679000,4,3,White
3462,Renault Duster,2020,4,30241,1,PETROL,TS-09,Manual,SUV,998000,2,4,Black
3463,Maruti Ritz,2015,9,41159,1,PETROL,KL-05,Manual,HatchBack,442000,2,5,Black
3464,Hyundai i10,2012,12,52718,1,PETROL,UP-16,Manual,HatchBack,268000,1,3,Black
3465,Hyundai GRAND I10 NIOS,2021,3,32288,1,CNG,UP-65,Manual,HatchBack,647000,1,4,Black
3466,Maruti Celerio X,2021,3,61396,1,PETROL,MP-09,Manual,HatchBack,435000,4,3,Orange
3467,Ford New Figo,2021,3,21230,1,PETROL,KL-54,Manual,HatchBack,570000,3,4,Black
3468,Maruti Alto,2019,5,51964,1,CNG,DL-12,Manual,HatchBack,389000,3,2,Blue
3469,Maruti Alto 800,2017,7,61475,2,PETROL,DL-2C,Manual,HatchBack,287000,2,5,Red
3470,Maruti Alto K10,2018,6,28971,1,PETROL,KL-39,Automatic,HatchBack,412000,4,2,Red
3471,Hyundai Elite i20,2018,6,43857,1,DIESEL,UP-16,Manual,HatchBack,604000,1,1,Orange
3472,Maruti Dzire,2019,5,27026,1,PETROL,DL-3C,Manual,Sedan,614000,2,1,Black
3473,Hyundai Creta,2018,6,71658,1,PETROL,DL-8C,Automatic,SUV,986000,1,1,Blue
3474,Renault Kwid,2017,7,45933,2,PETROL,GJ-05,Automatic,HatchBack,340000,5,2,Red
3475,Hyundai i20 Active,2015,9,55648,1,PETROL,WB-02,Manual,HatchBack,484000,5,1,Black
3476,Honda WR-V,2019,5,38273,2,PETROL,UP-85,Manual,SUV,675200,2,5,Blue
3477,Tata ALTROZ,2021,3,15957,1,PETROL,TN-11,Manual,HatchBack,837000,5,5,Red
3478,Hyundai Verna,2013,11,29555,1,DIESEL,BR-01,Manual,Sedan,603000,1,5,White
3479,Maruti Baleno,2017,7,37647,2,PETROL,MH-01,Manual,HatchBack,583000,4,3,Red
3480,Renault Kiger,2021,3,30423,2,PETROL,TS-34,Manual,HatchBack,836000,1,1,White
3481,Maruti Alto,2020,4,79358,1,CNG,MH-14,Manual,HatchBack,384000,1,5,Red
3482,Honda WR-V,2017,7,58216,1,PETROL,TN-07,Manual,SUV,668000,5,4,Blue
3483,Hyundai GRAND I10 NIOS,2022,2,16325,1,CNG,HR-26,Manual,HatchBack,759000,5,2,Red
3484,Honda Jazz,2017,7,104845,1,PETROL,TN-40,Manual,HatchBack,484000,5,4,Red
3485,Maruti Celerio,2016,8,77711,3,PETROL,KA-42,Automatic,HatchBack,393000,1,4,Black
3486,Hyundai Elite i20,2019,5,56099,1,PETROL,TS-07,Automatic,HatchBack,791000,2,3,White
3487,Maruti Baleno,2018,6,42368,2,PETROL,GJ-15,Manual,HatchBack,577000,4,5,Black
3488,Maruti Ciaz,2017,7,120848,1,PETROL,TN-40,Automatic,Sedan,787000,4,4,Black
3489,Mahindra XUV 3OO,2021,3,25852,1,PETROL,DL-3C,Automatic,SUV,945000,5,2,Black
3490,Maruti Swift,2017,7,21083,1,PETROL,GJ-01,Manual,HatchBack,544000,3,1,White
3491,Hyundai Verna,2018,6,51078,1,PETROL,DL-3C,Manual,Sedan,390000,2,4,Black
3492,Maruti Swift,2017,7,79697,1,PETROL,HR-30,Manual,HatchBack,420000,1,4,Blue
3493,Hyundai Elite i20,2017,7,69698,2,PETROL,TS-07,Manual,HatchBack,659000,2,5,White
3494,Maruti Baleno,2019,5,22343,1,PETROL,WB-08,Manual,HatchBack,588000,4,3,White
3495,Renault Kwid,2020,4,46710,1,PETROL,MH-14,Automatic,HatchBack,531000,3,3,White
3496,Tata Tiago,2018,6,25869,3,PETROL,MH-03,Automatic,HatchBack,402000,4,1,White
3497,Maruti IGNIS,2020,4,46001,2,PETROL,KA-51,Manual,HatchBack,580000,2,2,Orange
3498,Hyundai Grand i10,2017,7,86527,1,PETROL,UP-80,Manual,HatchBack,446000,5,3,White
3499,Renault Kwid,2021,3,21575,1,PETROL,MH-05,Automatic,HatchBack,510000,3,5,Red
3500,Hyundai Elite i20,2015,9,58583,1,PETROL,TS-07,Manual,HatchBack,504000,3,1,White
3501,Renault Kwid,2021,3,31945,2,PETROL,UP-32,Automatic,HatchBack,518000,1,1,White
3502,Maruti Alto K10,2016,8,73344,3,PETROL,TS-02,Manual,HatchBack,298000,1,5,White
3503,Hyundai Grand i10,2018,6,56129,1,PETROL,TS-13,Manual,HatchBack,555000,4,1,Red
3504,Maruti Dzire,2019,5,44546,1,PETROL,DL-5C,Manual,Sedan,635000,2,5,Black
3505,Tata TIGOR,2020,4,16841,1,PETROL,MH-01,Automatic,Sedan,1012000,1,5,White
3506,Tata Tiago,2021,3,15606,2,PETROL,TS-07,Automatic,HatchBack,785000,3,5,Red
3507,Hyundai i20,2010,14,65702,1,PETROL,DL-4C,Manual,HatchBack,180000,3,3,Black
3508,Honda Civic,2012,12,56446,2,PETROL,UP-32,Automatic,Sedan,520000,5,3,Black
3509,Honda City,2013,11,118604,1,DIESEL,UP-78,Manual,Sedan,426000,5,1,Red
3510,Hyundai Eon,2015,9,35162,1,PETROL,TN-07,Manual,HatchBack,321000,5,5,Blue
3511,Renault Kiger,2021,3,16466,1,PETROL,TS-09,Manual,HatchBack,637750,3,4,Orange
3512,Maruti Swift,2015,9,70706,1,PETROL,DL-8C,Manual,HatchBack,374000,2,4,Blue
3513,Maruti Ciaz,2021,3,59144,2,DIESEL,TS-07,Manual,Sedan,610000,3,2,Black
3514,Hyundai Verna,2018,6,31426,1,PETROL,UP-78,Manual,Sedan,824000,3,2,Blue
3515,Hyundai NEW SANTRO,2021,3,16502,1,PETROL,KA-14,Manual,HatchBack,520000,1,3,Black
3516,Renault Kwid,2017,7,51426,1,PETROL,TN-85,Manual,HatchBack,351000,5,5,Black
3517,Hyundai Elite i20,2016,8,115440,1,DIESEL,GJ-27,Manual,HatchBack,603000,4,3,Black
3518,Honda Brio,2014,10,26015,1,PETROL,MH-02,Automatic,HatchBack,439000,2,4,Red
3519,Hyundai Xcent,2017,7,91910,1,PETROL,HR-26,Manual,Sedan,695000,1,3,Blue
3520,Maruti Baleno,2017,7,32343,1,PETROL,MH-14,Automatic,HatchBack,603000,2,4,White
3521,Maruti IGNIS,2017,7,21221,1,PETROL,GJ-01,Automatic,HatchBack,524000,3,3,Blue
3522,Honda Amaze,2017,7,58998,1,PETROL,KA-36,Automatic,Sedan,627000,4,5,Black
3523,Maruti Alto 800,2018,6,57300,1,PETROL,TN-11,Manual,HatchBack,302000,1,2,Black
3524,Hyundai Eon,2015,9,25121,1,PETROL,TS-11,Manual,HatchBack,284000,1,4,White
3525,Volkswagen Ameo,2016,8,83810,2,PETROL,UP-78,Manual,Sedan,424000,4,4,Red
3526,Honda City,2014,10,50161,1,PETROL,WB-02,Manual,Sedan,408000,3,1,Black
3527,Hyundai Elite i20,2016,8,37871,1,PETROL,DL-1C,Manual,HatchBack,566000,4,2,White
3528,Hyundai Grand i10,2018,6,50688,1,PETROL,PB-10,Manual,HatchBack,470000,5,3,Blue
3529,Ford FREESTYLE,2019,5,60282,2,DIESEL,KA-01,Manual,SUV,703000,4,5,White
3530,Hyundai Grand i10,2015,9,39950,1,PETROL,HR-26,Manual,HatchBack,443000,5,3,Blue
3531,Honda Amaze,2015,9,96861,1,PETROL,TN-07,Manual,Sedan,552000,3,2,Black
3532,KIA SONET,2020,4,33657,1,DIESEL,KA-63,Automatic,SUV,1293000,3,5,Orange
3533,Maruti Swift Dzire,2015,9,66694,1,PETROL,DL-1C,Manual,Sedan,445000,1,3,Blue
3534,Hyundai Grand i10,2018,6,33605,1,PETROL,TN-05,Manual,HatchBack,512000,2,5,Red
3535,Datsun Go,2014,10,66599,1,PETROL,KL-01,Manual,HatchBack,195000,1,3,White
3536,Maruti New Wagon-R,2020,4,51781,1,PETROL,TS-08,Manual,HatchBack,527000,1,1,Red
3537,KIA SELTOS,2019,5,35371,1,PETROL,KA-04,Manual,SUV,1355000,5,1,White
3538,Maruti Vitara Brezza,2018,6,50643,2,DIESEL,TS-09,Automatic,SUV,986000,3,5,White
3539,Hyundai GRAND I10 NIOS,2021,3,43570,1,CNG,MH-43,Manual,HatchBack,684000,3,3,Blue
3540,Hyundai Grand i10,2017,7,18470,2,PETROL,TN-02,Manual,HatchBack,479000,3,5,Red
3541,Maruti S PRESSO,2019,5,32376,1,PETROL,TN-77,Manual,HatchBack,432000,2,2,Black
3542,Hyundai i20,2012,12,75136,2,PETROL,MH-14,Manual,HatchBack,293000,3,1,White
3543,Maruti Baleno,2016,8,68584,1,PETROL,DL-10,Manual,HatchBack,454000,3,4,White
3544,Datsun Go Plus,2016,8,52642,1,PETROL,TN-14,Manual,HatchBack,343000,1,1,Black
3545,Maruti New Wagon-R,2019,5,21779,1,CNG,DL-2C,Manual,HatchBack,576000,4,3,White
3546,Hyundai Grand i10,2018,6,52704,2,PETROL,TS-07,Automatic,HatchBack,632000,5,2,White
3547,Renault TRIBER,2022,2,26457,1,PETROL,TN-05,Manual,SUV,761000,3,2,Orange
3548,Hyundai i20,2011,13,57085,2,PETROL,WB-06,Manual,HatchBack,202000,3,3,Black
3549,Maruti Swift,2018,6,66434,1,DIESEL,HR-36,Manual,HatchBack,654000,2,2,White
3550,Maruti Alto 800,2017,7,45385,1,CNG,MH-12,Manual,HatchBack,346000,1,2,White
3551,Hyundai GRAND I10 NIOS,2021,3,6611,1,PETROL,MP-09,Automatic,HatchBack,725000,4,1,Black
3552,KIA SELTOS,2019,5,69587,1,DIESEL,TS-09,Automatic,SUV,1568300,3,4,White
3553,Hyundai Verna,2013,11,69952,2,PETROL,MH-01,Manual,Sedan,310000,3,5,White
3554,Honda WR-V,2019,5,68714,1,PETROL,UP-14,Manual,SUV,711000,4,4,Black
3555,Honda Amaze,2014,10,68882,1,PETROL,MH-01,Manual,Sedan,365000,1,3,Red
3556,Maruti Celerio,2021,3,17929,1,PETROL,TS-08,Manual,HatchBack,533000,2,2,Red
3557,Maruti Swift Dzire,2016,8,102359,1,PETROL,TN-40,Manual,Sedan,455000,4,3,Black
3558,Maruti Wagon R 1.0,2012,12,36846,1,PETROL,TN-10,Manual,HatchBack,325000,2,1,Red
3559,Maruti Vitara Brezza,2021,3,34541,1,PETROL,PB-65,Manual,SUV,907000,5,2,Black
3560,Maruti Alto,2010,14,90671,1,PETROL,TN-22,Manual,HatchBack,197000,4,2,White
3561,Hyundai Elite i20,2018,6,91441,1,DIESEL,TS-28,Manual,HatchBack,757000,5,1,Red
3562,Maruti Alto 800,2014,10,8835,1,PETROL,WB-02,Manual,HatchBack,226000,5,5,Blue
3563,Ford Ecosport,2018,6,51323,2,PETROL,HR-26,Manual,SUV,726000,5,4,Red
3564,Maruti Swift Dzire,2015,9,89997,2,DIESEL,TS-07,Manual,Sedan,635000,2,4,White
3565,Maruti Baleno,2020,4,54743,1,PETROL,GJ-06,Manual,HatchBack,603000,4,5,Black
3566,Hyundai NEW I20,2021,3,35529,1,PETROL,MH-14,Automatic,HatchBack,797000,5,3,Blue
3567,Skoda Rapid,2015,9,80445,3,DIESEL,MH-31,Manual,Sedan,517000,2,4,Black
3568,Renault Duster,2020,4,49264,1,PETROL,TN-29,Automatic,SUV,972000,4,4,Red
3569,Hyundai Elite i20,2015,9,59287,2,PETROL,MH-02,Manual,HatchBack,457000,1,2,White
3570,Hyundai Elite i20,2019,5,51897,1,PETROL,GJ-04,Manual,HatchBack,713000,1,3,Red
3571,Volkswagen Ameo,2017,7,31487,1,PETROL,WB-12,Manual,Sedan,341000,2,4,White
3572,Maruti Alto 800,2019,5,58315,1,PETROL,KL-22,Manual,HatchBack,299000,4,1,Black
3573,Hyundai i20,2012,12,102070,2,DIESEL,KA-51,Manual,HatchBack,389000,2,5,White
3574,Volkswagen Polo,2015,9,58716,1,PETROL,HR-06,Automatic,HatchBack,543000,2,3,Black
3575,Volkswagen Vento,2017,7,105518,3,PETROL,TN-40,Automatic,Sedan,400000,1,2,Black
3576,Ford New Figo,2020,4,11383,1,PETROL,TN-14,Manual,HatchBack,675000,4,4,Orange
3577,Hyundai i10,2014,10,62815,2,PETROL,DL-8C,Manual,HatchBack,283000,4,1,Blue
3578,Hyundai i10,2011,13,97293,1,PETROL,UP-32,Manual,HatchBack,215000,5,4,Black
3579,Honda Jazz,2016,8,41979,2,PETROL,GJ-01,Automatic,HatchBack,521000,5,1,Orange
3580,Maruti A Star,2010,14,46559,1,PETROL,WB-06,Manual,HatchBack,175000,2,3,White
3581,Hyundai Elite i20,2018,6,36283,1,DIESEL,KA-04,Manual,HatchBack,829000,3,4,Black
3582,Hyundai VENUE,2019,5,23797,2,DIESEL,DL-1C,Manual,SUV,827000,5,1,Black
3583,Hyundai Eon,2016,8,74129,1,PETROL,KA-51,Manual,HatchBack,313000,2,3,Black
3584,Maruti Alto,2020,4,28867,1,PETROL,TN-18,Manual,HatchBack,376000,1,1,Black
3585,Honda Brio,2015,9,88555,1,PETROL,TN-12,Manual,HatchBack,368000,4,1,White
3586,Toyota Corolla Altis,2013,11,43285,2,DIESEL,WB-06,Manual,Lux_sedan,416000,2,3,Red
3587,Honda Amaze,2020,4,78984,1,PETROL,TS-09,Manual,Sedan,535000,2,4,Red
3588,Maruti XL6,2021,3,5071,1,PETROL,GJ-06,Automatic,SUV,1193000,1,3,Red
3589,Hyundai Grand i10,2015,9,75409,1,CNG,GJ-01,Manual,HatchBack,458000,2,1,Black
3590,Maruti Swift,2013,11,80134,3,PETROL,KA-51,Manual,HatchBack,441000,3,2,Black
3591,Maruti Wagon R 1.0,2015,9,79769,1,CNG,MH-47,Manual,HatchBack,353000,3,4,Red
3592,Maruti Celerio,2017,7,32582,1,PETROL,KA-04,Automatic,HatchBack,544000,4,1,Black
3593,Hyundai i20,2012,12,62544,2,PETROL,MH-12,Manual,HatchBack,343000,5,3,Blue
3594,Tata TIGOR,2022,2,25533,1,CNG,MH-12,Manual,Sedan,877000,5,4,Orange
3595,Maruti Swift,2011,13,102814,1,PETROL,TN-40,Manual,HatchBack,413000,5,2,White
3596,Hyundai Grand i10,2016,8,51780,1,PETROL,TS-09,Manual,HatchBack,481000,4,1,Red
3597,Renault Kwid,2022,2,6587,1,PETROL,KA-02,Manual,HatchBack,572000,5,4,Blue
3598,Maruti Alto 800,2012,12,48775,2,PETROL,KA-05,Manual,HatchBack,255000,2,2,Black
3599,Hyundai Grand i10,2016,8,26713,3,PETROL,WB-02,Manual,HatchBack,314000,1,1,Black
3600,Maruti Celerio,2017,7,86678,3,PETROL,KA-01,Automatic,HatchBack,437000,1,1,Black
3601,Maruti Swift,2020,4,23475,1,PETROL,TN-18,Manual,HatchBack,650000,2,5,Red
3602,Maruti Swift,2019,5,25661,2,PETROL,DL-9C,Manual,HatchBack,555000,1,4,Red
3603,Honda Brio,2014,10,46390,1,PETROL,GJ-05,Manual,HatchBack,371000,4,3,White
3604,Mahindra KUV 100 NXT,2020,4,26967,1,PETROL,DL-8C,Manual,SUV,569000,2,4,White
3605,Hyundai Grand i10,2019,5,37716,1,PETROL,KA-01,Manual,HatchBack,599000,1,3,White
3606,Hyundai Elite i20,2017,7,60372,1,PETROL,MH-46,Manual,HatchBack,567000,2,5,Red
3607,Ford Ecosport,2014,10,80250,1,PETROL,MH-03,Manual,SUV,493000,3,2,Black
3608,Maruti Alto,2022,2,29930,1,PETROL,HR-34,Manual,HatchBack,343000,3,1,White
3609,Hyundai Grand i10,2015,9,80513,1,PETROL,DL-8C,Manual,HatchBack,368000,4,2,Red
3610,Maruti Alto 800,2013,11,64268,2,PETROL,AP-01,Manual,HatchBack,216000,1,1,Black
3611,Hyundai i20,2010,14,61302,1,PETROL,DL-1C,Manual,HatchBack,262000,5,1,Red
3612,Datsun Go,2018,6,21714,1,PETROL,GJ-05,Manual,HatchBack,316000,3,4,White
3613,Maruti Baleno,2017,7,54410,1,PETROL,DL-9C,Manual,HatchBack,496000,1,3,Black
3614,Maruti Swift,2019,5,42455,1,PETROL,GJ-23,Automatic,HatchBack,606000,3,5,White
3615,Hyundai Xcent,2014,10,24103,1,PETROL,DL-8C,Manual,Sedan,603000,1,4,White
3616,Toyota YARIS,2019,5,43872,2,PETROL,TS-09,Manual,Sedan,770000,5,3,Red
3617,Ford Ecosport,2017,7,33921,1,PETROL,TN-12,Manual,SUV,722000,1,2,Red
3618,Hyundai Grand i10,2015,9,92736,1,PETROL,KA-09,Manual,HatchBack,473000,4,2,Red
3619,Honda City,2014,10,47361,1,PETROL,PB-08,Manual,Sedan,579000,2,5,Red
3620,Honda Amaze,2014,10,34644,1,PETROL,KA-51,Automatic,Sedan,892000,4,4,Red
3621,Toyota Etios Liva,2012,12,55894,2,PETROL,BR-01,Manual,HatchBack,222000,3,4,Black
3622,Mahindra XUV500,2021,3,22865,1,DIESEL,GJ-01,Manual,Lux_SUV,1418000,5,5,Black
3623,Tata Tiago,2019,5,29314,1,PETROL,TN-50,Manual,HatchBack,477000,5,3,Black
3624,Maruti Swift Dzire,2011,13,83320,2,DIESEL,KA-03,Manual,Sedan,396000,5,1,Blue
